Day,Time,Student,Activity,Score
94,21:56:58,S016,Week 14 quiz,0.39
94,21:57:49,S251,Week 14 homework,0.31
94,21:58:02,S196,Week 14 homework,0.28
94,22:01:13,S047,Week 14 homework,0.28
94,22:04:10,S198,Week 14 quiz,0.45
94,22:05:26,S360,Week 14 quiz,0.45
94,22:08:23,S305,Week 14 homework,0.31
94,22:09:44,S251,Week 14 homework,0.33
94,22:10:13,S369,Week 14 homework,0.42
94,22:12:46,S367,Week 14 quiz,0.49
94,22:14:01,S208,Week 14 quiz,0.00
94,22:17:08,S022,Week 14 homework,0.25
94,22:17:24,S298,Week 14 quiz,0.38
94,22:18:27,S251,Week 14 homework,0.14
94,22:19:00,S251,Week 14 homework,0.25
94,22:19:07,S128,Week 14 homework,-
94,22:19:45,S128,Week 14 homework,0.36
94,22:20:09,S006,Week 14 homework,0.36
94,22:20:50,S006,Week 14 homework,0.36
94,22:21:09,S311,Week 14 homework,0.08
94,22:22:29,S033,Week 14 homework,0.28
94,22:24:04,S033,Week 14 homework,0.28
94,22:24:08,S206,Week 14 homework,0.28
94,22:25:04,S369,Week 14 homework,0.42
94,22:25:39,S022,Week 14 homework,0.5
94,22:27:42,S041,Week 14 homework,0.25
94,22:28:08,S251,Week 14 homework,0.0
94,22:28:43,S213,Week 14 quiz,0.45
94,22:33:48,S041,Week 14 homework,0.5
94,22:36:22,S343,Week 14 quiz,0.17
94,22:36:57,S037,Week 14 quiz,0.50
94,22:37:27,S369,Week 14 homework,0.42
94,22:38:03,S235,Week 14 quiz,0.44
94,22:42:48,S246,Week 14 homework,0.0
94,22:42:51,S251,Week 14 homework,0.25
94,22:43:03,S327,Week 14 quiz,0.29
94,22:43:27,S040,Week 14 quiz,0.40
94,22:43:31,S246,Week 14 quiz,0.37
94,22:43:53,S240,Week 14 homework,0.5
94,22:43:54,S251,Week 14 homework,0.33
94,22:48:04,S222,Week 14 homework,0.0
94,22:50:20,S206,Week 14 homework,0.28
94,22:50:48,S141,Week 14 homework,0.28
94,22:51:34,S228,Week 14 homework,0.36
94,22:53:31,S116,Week 14 homework,0.28
94,22:57:58,S251,Week 14 homework,0.19
94,22:58:55,S104,Week 14 homework,0.28
94,23:00:36,S301,Week 14 homework,0.0
94,23:01:13,S271,Week 14 homework,0.31
94,23:01:51,S098,Week 14 homework,0.33
94,23:02:35,S271,Week 14 homework,0.31
94,23:03:05,S301,Week 14 homework,0.22
94,23:03:38,S271,Week 14 homework,0.28
94,23:04:05,S271,Week 14 homework,0.31
94,23:04:41,S251,Week 14 homework,0.19
94,23:05:31,S232,Week 14 homework,0.06
94,23:06:39,S251,Week 14 homework,0.0
94,23:08:41,S381,Week 14 homework,0.03
94,23:08:44,S251,Week 14 homework,0.03
94,23:09:23,S251,Week 14 homework,0.0
94,23:09:35,S375,Week 14 quiz,0.06
94,23:09:49,S364,Week 14 homework,0.25
94,23:10:40,S232,Week 14 homework,0.0
94,23:11:07,S381,Week 14 homework,0.03
94,23:11:28,S008,Week 14 homework,0.5
94,23:11:36,S251,Week 14 homework,0.25
94,23:11:51,S232,Week 14 homework,0.06
94,23:13:15,S232,Week 14 homework,0.06
94,23:14:00,S232,Week 14 homework,0.14
94,23:14:31,S273,Week 14 homework,0.0
94,23:14:34,S364,Week 14 homework,0.25
94,23:15:19,S232,Week 14 homework,0.11
94,23:15:50,S381,Week 14 homework,0.03
94,23:16:20,S375,Week 14 quiz,0.11
94,23:17:24,S130,Week 14 quiz,0.40
94,23:17:59,S381,Week 14 homework,0.03
94,23:18:04,S226,Week 14 quiz,0.00
94,23:18:15,S251,Week 14 homework,0.25
94,23:18:16,S364,Week 14 homework,0.5
94,23:19:22,S251,Week 14 homework,0.19
94,23:19:44,S251,Week 14 homework,0.25
94,23:21:03,S253,Week 14 homework,0.28
94,23:22:43,S381,Week 14 homework,0.14
94,23:23:15,S251,Week 14 homework,0.25
94,23:24:14,S251,Week 14 homework,0.33
94,23:24:51,S381,Week 14 homework,0.17
94,23:25:35,S167,Week 14 homework,0.39
94,23:26:58,S167,Week 14 homework,0.42
94,23:27:08,S343,Week 14 quiz,0.27
94,23:28:26,S167,Week 14 homework,0.44
94,23:28:53,S006,Week 14 homework,0.5
94,23:29:11,S080,Week 14 homework,0.42
94,23:30:04,S251,Week 14 quiz,0.44
94,23:30:54,S080,Week 14 homework,0.42
94,23:31:54,S381,Week 14 homework,0.42
94,23:35:17,S236,Week 14 quiz,0.45
94,23:36:21,S026,Week 14 homework,0.36
94,23:37:00,S011,Week 14 homework,0.03
94,23:38:41,S026,Week 14 quiz,0.50
94,23:41:56,S200,Week 14 homework,0.28
94,23:42:08,S131,Week 14 quiz,0.10
94,23:44:26,S355,Week 14 homework,0.06
94,23:45:49,S144,Week 14 quiz,0.39
94,23:47:55,S240,Week 14 quiz,0.50
94,23:48:07,S235,Week 14 homework,0.28
94,23:48:36,S355,Week 14 homework,0.31
94,23:50:48,S347,Week 14 quiz,0.38
94,23:52:51,S220,Week 14 homework,0.0
94,23:56:20,S147,Week 14 homework,0.28
95,00:01:14,S200,Week 14 quiz,0.41
95,00:01:16,S350,Week 14 quiz,0.49
95,00:01:25,S248,Week 14 quiz,0.28
95,00:01:41,S326,Week 14 homework,0.31
95,00:03:15,S192,Week 14 quiz,0.43
95,00:04:05,S003,Week 14 homework,0.33
95,00:04:08,S188,Week 14 quiz,0.41
95,00:04:56,S239,Week 14 quiz,0.15
95,00:06:33,S003,Week 14 homework,0.44
95,00:07:34,S231,Week 14 homework,0.42
95,00:07:54,S343,Week 14 quiz,0.21
95,00:10:24,S283,Week 14 homework,0.31
95,00:11:51,S231,Week 14 homework,0.42
95,00:11:56,S187,Week 14 quiz,0.34
95,00:12:26,S003,Week 14 homework,0.5
95,00:13:01,S241,Week 14 homework,0.42
95,00:17:16,S241,Week 14 quiz,0.43
95,00:17:33,S267,Week 14 quiz,0.05
95,00:17:44,S080,Week 14 homework,-
95,00:18:06,S080,Week 14 homework,0.44
95,00:19:37,S009,Week 14 homework,0.06
95,00:19:39,S080,Week 14 homework,0.44
95,00:20:06,S097,Week 14 homework,0.5
95,00:20:54,S097,Week 14 homework,0.5
95,00:23:07,S175,Week 14 homework,0.33
95,00:23:17,S257,Week 14 homework,0.5
95,00:23:27,S009,Week 14 homework,0.03
95,00:23:49,S226,Week 14 homework,0.28
95,00:24:24,S226,Week 14 homework,-
95,00:25:28,S200,Week 14 quiz,0.49
95,00:26:48,S147,Week 14 homework,0.36
95,00:28:58,S147,Week 14 homework,0.28
95,00:29:33,S147,Week 14 homework,0.36
95,00:29:40,S175,Week 14 homework,0.5
95,00:30:06,S343,Week 14 quiz,0.31
95,00:30:10,S367,Week 14 homework,0.42
95,00:30:44,S083,Week 14 homework,0.03
95,00:31:17,S061,Week 14 quiz,0.46
95,00:34:11,S281,Week 14 quiz,0.43
95,00:36:11,S271,Week 14 quiz,0.29
95,00:36:43,S009,Week 14 homework,0.06
95,00:38:48,S236,Week 14 homework,0.5
95,00:39:10,S343,Week 14 quiz,0.29
95,00:41:19,S253,Week 14 homework,0.42
95,00:48:24,S253,Week 14 homework,0.42
95,00:52:12,S192,Week 14 homework,0.03
95,00:53:44,S083,Week 14 homework,0.28
95,00:53:49,S192,Week 14 homework,0.0
95,00:54:18,S192,Week 14 homework,0.0
95,00:55:17,S192,Week 14 homework,0.0
95,00:55:18,S083,Week 14 homework,0.28
95,00:55:34,S192,Week 14 homework,0.0
95,00:55:38,S367,Week 14 homework,-
95,00:56:14,S367,Week 14 homework,-
95,00:57:18,S343,Week 14 quiz,0.30
95,00:57:28,S367,Week 14 homework,-
95,00:57:36,S367,Week 14 homework,0.5
95,00:57:52,S380,Week 14 homework,0.28
95,00:58:33,S083,Week 14 homework,0.28
95,01:04:58,S061,Week 14 homework,0.5
95,01:07:32,S095,Week 14 homework,0.17
95,01:12:12,S187,Week 14 homework,0.03
95,01:16:26,S095,Week 14 homework,0.44
95,01:17:12,S095,Week 14 homework,0.5
95,01:18:12,S192,Week 14 homework,0.0
95,01:19:26,S095,Week 14 quiz,0.43
95,01:19:34,S013,Week 14 homework,0.19
95,01:22:34,S307,Week 14 homework,0.5
95,01:28:44,S013,Week 14 homework,0.25
95,01:32:08,S204,Week 14 homework,0.33
95,01:32:11,S214,Week 14 homework,0.03
95,01:33:48,S347,Week 14 homework,0.25
95,01:34:30,S214,Week 14 homework,0.03
95,01:34:42,S347,Week 14 homework,0.25
95,01:43:00,S175,Week 14 quiz,0.45
95,01:43:01,S188,Week 14 homework,0.28
95,01:43:59,S020,Week 14 homework,0.36
95,01:44:55,S020,Week 14 homework,0.5
95,01:46:58,S013,Week 14 homework,0.5
95,01:50:02,S207,Week 14 homework,0.5
95,01:50:18,S013,Week 14 quiz,0.38
95,01:51:02,S207,Week 14 quiz,0.46
95,01:52:12,S350,Week 14 homework,0.42
95,01:55:02,S243,Week 14 quiz,0.39
95,01:56:04,S350,Week 14 homework,0.42
95,01:57:30,S234,Week 14 homework,0.25
95,02:00:06,S207,Week 14 quiz,0.44
95,02:00:14,S234,Week 14 homework,0.25
95,02:03:21,S049,Week 14 homework,0.31
95,02:03:48,S343,Week 14 homework,0.0
95,02:04:20,S382,Week 14 quiz,0.46
95,02:05:01,S343,Week 14 homework,0.0
95,02:05:47,S343,Week 14 homework,0.0
95,02:06:43,S343,Week 14 homework,0.0
95,02:06:52,S350,Week 14 homework,0.36
95,02:14:08,S079,Week 14 homework,0.42
95,02:15:22,S253,Week 14 quiz,0.41
95,02:19:47,S189,Week 14 quiz,0.25
95,02:20:16,S358,Week 14 quiz,0.40
95,02:24:22,S350,Week 14 homework,0.42
95,02:25:06,S343,Week 14 homework,0.03
95,02:41:20,S234,Week 14 homework,0.22
95,02:42:10,S234,Week 14 homework,0.5
95,02:44:12,S243,Week 14 homework,0.28
95,03:03:19,S216,Week 14 homework,0.28
95,03:04:34,S277,Week 14 homework,0.31
95,03:06:24,S193,Week 14 homework,0.28
95,03:06:59,S193,Week 14 quiz,0.00
95,03:16:25,S358,Week 14 homework,0.28
95,03:23:01,S144,Week 14 homework,0.06
95,03:29:05,S014,Week 14 homework,0.0
95,03:36:38,S274,Week 14 homework,0.36
95,03:39:42,S243,Week 14 homework,0.5
95,03:47:50,S094,Week 14 homework,0.39
95,03:55:53,S261,Week 14 quiz,0.42
95,04:03:32,S307,Week 14 quiz,0.38
95,04:04:23,S248,Week 14 homework,0.28
95,04:35:39,S269,Week 14 quiz,0.00
95,04:42:34,S149,Week 14 quiz,0.34
95,04:53:28,S177,Week 14 homework,0.06
95,04:54:12,S177,Week 14 homework,0.06
95,06:05:00,S218,Week 14 homework,0.28
95,06:54:22,S154,Week 14 homework,0.28
95,06:55:47,S296,Week 14 homework,0.28
95,07:01:42,S011,Week 14 quiz,0.43
95,07:12:12,S331,Week 14 homework,0.28
95,07:14:30,S331,Week 14 quiz,0.35
95,07:14:43,S219,Week 14 homework,0.44
95,07:32:50,S306,Week 14 quiz,0.37
95,07:34:31,S149,Week 14 homework,0.28
95,07:38:14,S314,Week 14 homework,0.28
95,07:40:54,S123,Week 14 homework,0.28
95,07:46:14,S198,Week 14 homework,0.28
95,07:47:47,S198,Week 14 homework,0.5
95,12:13:00,S246,Week 10 quiz,-
95,14:30:16,S348,Week 11 quiz,0.40
95,16:08:07,S348,Week 9 quiz,0.36
95,19:43:20,S340,Week 15 quiz,0.46
95,21:36:55,S345,Week 15 quiz,0.37
95,22:20:02,S280,Week 15 quiz,0.25
95,22:28:25,S157,Week 15 quiz,0.27
95,23:42:47,S362,Week 15 quiz,0.21
96,00:51:56,S374,Week 14 homework,0.0
96,09:51:25,S108,Week 15 quiz,0.30
96,11:19:53,S072,Week 15 homework,0.0
96,11:20:53,S072,Week 15 homework,0.0
96,11:22:46,S072,Week 15 homework,0.0
96,13:31:37,S266,Week 15 quiz,0.39
96,15:13:40,S102,Week 15 quiz,0.34
96,15:17:00,S188,Week 15 quiz,0.42
96,15:41:54,S019,Week 15 quiz,0.42
96,16:27:42,S372,Week 15 quiz,0.38
96,18:04:01,S102,Week 15 quiz,0.34
96,18:24:03,S158,Week 15 quiz,0.41
96,19:38:52,S280,Week 15 homework,0.16
96,19:50:39,S280,Week 15 homework,0.34
96,20:00:22,S280,Week 15 homework,0.34
96,20:10:02,S280,Week 15 quiz,0.30
96,20:28:34,S372,Week 15 homework,0.28
96,20:54:47,S166,Week 15 quiz,0.31
96,21:02:52,S280,Week 15 quiz,0.35
96,21:25:52,S166,Week 15 quiz,0.21
96,21:29:43,S157,Week 15 homework,0.16
96,21:40:39,S157,Week 15 homework,0.19
96,21:43:11,S157,Week 15 quiz,0.46
96,22:07:37,S372,Week 15 homework,-
96,22:07:44,S372,Week 15 homework,0.38
96,22:14:09,S372,Week 15 quiz,0.45
96,23:22:28,S340,Week 15 homework,0.22
96,23:26:07,S340,Week 15 homework,0.25
96,23:52:44,S340,Week 15 homework,0.34
96,23:57:03,S340,Week 15 homework,0.44
97,00:24:17,S340,Week 15 homework,0.5
97,00:51:36,S199,Week 15 quiz,0.42
97,03:02:38,S158,Week 15 quiz,0.00
97,11:14:31,S108,Week 15 homework,0.06
97,11:23:38,S102,Week 15 quiz,0.49
97,11:23:45,S108,Week 15 homework,0.06
97,11:24:39,S108,Week 15 homework,0.06
97,11:25:02,S108,Week 15 homework,0.31
97,11:25:37,S157,Week 15 homework,0.44
97,11:29:03,S108,Week 15 homework,0.25
97,11:32:40,S104,Week 15 quiz,0.44
97,11:36:34,S108,Week 15 homework,0.25
97,12:38:17,S102,Week 15 quiz,0.50
97,13:22:03,S254,Week 15 quiz,0.06
97,13:26:01,S254,Week 15 quiz,0.02
97,13:28:40,S254,Week 15 quiz,0.05
97,14:29:43,S072,Week 15 homework,0.0
97,14:30:21,S072,Week 15 homework,0.0
97,14:30:41,S037,Week 15 homework,0.03
97,14:33:55,S037,Week 15 homework,0.31
97,14:38:46,S072,Week 15 homework,0.0
97,14:39:10,S072,Week 15 homework,0.0
97,14:40:50,S072,Week 15 homework,0.06
97,14:46:31,S037,Week 15 homework,0.34
97,15:27:51,S107,Week 15 quiz,0.00
97,15:43:08,S037,Week 15 homework,0.5
97,16:25:51,S279,Week 15 quiz,0.44
97,17:15:41,S303,Week 15 quiz,0.34
97,17:46:32,S102,Week 15 homework,0.25
97,19:06:01,S342,Week 15 quiz,0.45
97,19:58:54,S300,Week 15 quiz,0.27
97,20:03:22,S305,Week 15 quiz,0.30
97,20:19:22,S102,Week 15 homework,0.25
97,20:27:23,S300,Week 15 quiz,0.45
97,20:36:48,S102,Week 15 homework,0.28
97,20:41:09,S342,Week 15 quiz,0.44
97,20:53:49,S342,Week 15 quiz,0.41
97,21:00:27,S342,Week 15 quiz,0.41
97,21:05:38,S342,Week 15 quiz,0.42
97,21:10:29,S342,Week 15 quiz,0.40
97,21:14:41,S342,Week 15 quiz,0.45
97,21:18:23,S342,Week 15 quiz,0.00
97,21:18:57,S342,Week 15 quiz,0.00
97,21:19:32,S342,Week 15 quiz,0.42
97,21:28:15,S158,Week 15 homework,0.0
97,21:28:49,S158,Week 15 homework,0.22
97,21:29:00,S102,Week 15 homework,0.34
97,21:29:39,S102,Week 15 homework,0.34
97,21:38:34,S232,Week 15 quiz,0.29
97,21:45:36,S201,Week 15 quiz,0.50
97,22:29:39,S305,Week 15 quiz,0.28
97,22:33:51,S012,Week 15 quiz,0.44
97,22:40:50,S218,Week 15 homework,0.06
97,23:14:58,S266,Week 15 homework,0.34
97,23:22:29,S266,Week 15 homework,0.31
97,23:23:02,S305,Week 15 quiz,0.36
97,23:23:06,S266,Week 15 homework,0.38
97,23:23:58,S266,Week 15 homework,0.38
97,23:32:07,S218,Week 15 homework,0.06
97,23:32:17,S266,Week 15 homework,0.44
97,23:34:57,S218,Week 15 homework,0.28
97,23:35:23,S232,Week 15 homework,0.0
97,23:37:18,S232,Week 15 homework,0.06
97,23:42:38,S342,Week 15 homework,0.0
97,23:43:54,S342,Week 15 homework,0.0
97,23:50:20,S381,Week 15 quiz,0.41
97,23:53:03,S266,Week 15 homework,0.5
97,23:53:50,S266,Week 15 homework,0.5
98,00:00:41,S232,Week 15 homework,0.31
98,00:06:50,S305,Week 15 quiz,0.41
98,00:50:28,S218,Week 15 homework,0.28
98,01:02:50,S218,Week 15 homework,0.25
98,01:10:23,S218,Week 15 homework,0.31
98,01:27:28,S166,Week 15 homework,0.0
98,01:28:18,S166,Week 15 homework,0.0
98,01:28:57,S166,Week 15 homework,0.03
98,01:32:58,S166,Week 15 homework,0.28
98,01:39:56,S381,Week 15 quiz,0.43
98,01:44:08,S166,Week 15 homework,0.28
98,02:01:18,S166,Week 15 homework,0.31
98,02:02:09,S166,Week 15 homework,0.31
98,02:02:49,S166,Week 15 homework,0.31
98,02:13:24,S218,Week 15 homework,0.31
98,02:13:54,S166,Week 15 homework,0.31
98,02:15:22,S166,Week 15 homework,0.31
98,02:16:18,S166,Week 15 homework,0.38
98,02:16:38,S218,Week 15 quiz,0.33
98,02:16:52,S166,Week 15 homework,0.38
98,02:38:16,S030,Week 15 quiz,0.44
98,02:42:32,S166,Week 15 homework,0.47
98,09:57:16,S161,Week 15 quiz,0.15
98,10:55:13,S334,Week 15 quiz,0.39
98,12:05:31,S353,Week 15 quiz,0.19
98,12:06:18,S161,Week 15 homework,0.0
98,12:30:43,S334,Week 15 quiz,0.38
98,12:46:10,S279,Week 15 homework,0.09
98,12:48:42,S279,Week 15 homework,0.34
98,12:54:08,S279,Week 15 homework,0.38
98,12:54:18,S334,Week 15 quiz,0.49
98,13:14:32,S183,Week 15 quiz,0.33
98,13:14:50,S279,Week 15 homework,0.31
98,13:15:28,S279,Week 15 homework,0.31
98,13:19:57,S106,Week 15 quiz,0.29
98,13:22:10,S279,Week 15 homework,0.5
98,13:32:46,S012,Week 15 quiz,0.50
98,13:48:57,S300,Week 15 homework,0.03
98,13:51:49,S300,Week 15 homework,0.06
98,14:10:40,S209,Week 15 quiz,0.43
98,14:27:50,S300,Week 15 homework,0.31
98,14:37:11,S334,Week 15 homework,0.34
98,14:41:45,S334,Week 15 homework,0.5
98,14:43:06,S183,Week 15 quiz,0.45
98,14:43:23,S028,Week 15 homework,0.06
98,14:59:52,S300,Week 15 homework,0.31
98,15:01:26,S300,Week 15 homework,0.31
98,15:08:11,S299,Week 15 quiz,0.19
98,15:10:56,S300,Week 15 homework,0.31
98,15:30:03,S381,Week 15 homework,0.09
98,15:40:47,S300,Week 15 homework,0.31
98,15:51:49,S300,Week 15 homework,0.31
98,15:52:24,S300,Week 15 homework,0.31
98,15:53:26,S300,Week 15 homework,0.31
98,15:55:32,S381,Week 15 homework,0.25
98,15:58:09,S315,Week 15 quiz,0.24
98,16:01:54,S028,Week 15 homework,0.25
98,16:04:07,S028,Week 15 homework,0.5
98,16:04:34,S028,Week 15 quiz,0.49
98,16:13:42,S027,Week 15 quiz,0.30
98,16:15:56,S136,Week 15 quiz,0.37
98,16:17:29,S183,Week 15 quiz,0.50
98,16:22:46,S381,Week 15 homework,0.41
98,16:24:45,S072,Week 15 homework,0.06
98,16:27:11,S072,Week 15 homework,0.22
98,16:31:03,S381,Week 15 homework,0.5
98,16:40:36,S072,Week 15 homework,0.31
98,16:46:17,S027,Week 15 quiz,0.32
98,17:00:16,S027,Week 15 quiz,0.44
98,17:21:08,S102,Week 15 homework,0.25
98,17:26:15,S102,Week 15 homework,0.31
98,17:28:35,S382,Week 15 quiz,0.05
98,18:43:43,S276,Week 15 quiz,0.33
98,19:18:39,S300,Week 15 homework,0.34
98,19:19:13,S311,Week 15 quiz,0.33
98,19:25:35,S222,Week 15 quiz,0.18
98,19:33:06,S071,Week 15 quiz,0.24
98,19:36:18,S345,Week 15 quiz,0.44
98,19:40:13,S031,Week 15 quiz,0.40
98,19:46:42,S072,Week 15 homework,0.31
98,19:58:19,S345,Week 15 quiz,0.45
98,20:10:47,S294,Week 15 quiz,0.33
98,20:22:36,S072,Week 15 homework,0.41
98,20:26:02,S072,Week 15 homework,0.5
98,20:34:45,S294,Week 15 quiz,0.25
98,20:43:47,S124,Week 15 quiz,0.23
98,20:55:44,S345,Week 15 quiz,0.48
98,21:03:35,S102,Week 15 homework,0.41
98,21:04:05,S294,Week 15 quiz,0.45
98,21:07:21,S232,Week 15 homework,0.31
98,21:08:24,S232,Week 15 homework,0.31
98,21:08:52,S345,Week 15 quiz,0.48
98,21:09:56,S232,Week 15 homework,0.31
98,21:20:11,S287,Week 15 quiz,0.43
98,21:27:44,S345,Week 15 quiz,0.50
98,21:38:49,S003,Week 15 quiz,0.21
98,21:50:30,S102,Week 15 homework,0.5
98,22:07:22,S199,Week 15 homework,0.28
98,22:14:33,S315,Week 15 homework,0.0
98,22:15:42,S315,Week 15 homework,0.09
98,22:17:13,S315,Week 15 homework,0.09
98,22:17:30,S315,Week 15 homework,0.09
98,22:22:15,S080,Week 15 quiz,0.32
98,22:23:27,S315,Week 15 homework,0.09
98,22:24:16,S155,Week 15 quiz,0.25
98,22:24:27,S315,Week 15 homework,0.09
98,22:25:57,S315,Week 15 homework,0.09
98,22:27:15,S315,Week 15 homework,0.09
98,22:29:20,S315,Week 15 homework,0.09
98,22:29:43,S315,Week 15 homework,0.09
98,22:32:28,S118,Week 15 homework,0.06
98,22:36:26,S209,Week 15 homework,0.31
98,22:36:41,S315,Week 15 homework,0.09
98,22:38:46,S315,Week 15 homework,0.09
98,22:39:05,S315,Week 15 homework,0.09
98,23:07:43,S163,Week 15 homework,0.06
98,23:08:21,S163,Week 15 homework,0.31
98,23:12:03,S163,Week 15 homework,0.31
98,23:17:45,S163,Week 15 homework,0.31
99,00:07:56,S163,Week 15 homework,0.25
99,00:21:05,S163,Week 15 homework,0.28
99,00:29:38,S216,Week 15 quiz,0.00
99,00:34:09,S163,Week 15 homework,0.34
99,00:36:31,S216,Week 15 quiz,0.01
99,00:52:20,S216,Week 15 quiz,0.04
99,00:57:49,S216,Week 15 quiz,0.05
99,08:39:59,S100,Week 15 quiz,0.23
99,08:51:28,S087,Week 15 quiz,0.49
99,08:59:04,S087,Week 15 quiz,0.50
99,09:17:22,S027,Week 15 homework,0.28
99,09:23:40,S027,Week 15 homework,0.31
99,09:27:04,S027,Week 15 homework,0.31
99,09:44:44,S181,Week 15 quiz,0.41
99,10:27:52,S114,Week 15 quiz,0.28
99,10:37:29,S163,Week 15 homework,0.41
99,10:38:01,S163,Week 15 homework,0.44
99,10:39:17,S163,Week 15 homework,0.31
99,10:40:07,S163,Week 15 homework,0.44
99,10:40:53,S163,Week 15 homework,0.5
99,10:41:11,S163,Week 15 homework,0.5
99,10:42:55,S163,Week 15 quiz,0.37
99,11:40:37,S183,Week 15 homework,0.03
99,11:43:08,S183,Week 15 homework,-
99,11:43:23,S183,Week 15 homework,0.12
99,11:44:49,S114,Week 15 quiz,0.27
99,11:49:25,S196,Week 15 quiz,0.23
99,12:01:33,S151,Week 15 quiz,0.22
99,12:07:42,S183,Week 15 homework,0.28
99,12:09:28,S183,Week 15 homework,-
99,12:14:23,S183,Week 15 homework,0.28
99,12:22:30,S183,Week 15 homework,0.31
99,12:27:43,S071,Week 15 quiz,0.30
99,12:40:04,S151,Week 15 quiz,0.29
99,12:58:54,S151,Week 15 quiz,0.30
99,13:12:36,S301,Week 15 quiz,0.36
99,13:16:29,S256,Week 15 quiz,0.49
99,13:19:33,S238,Week 15 quiz,0.21
99,13:24:31,S284,Week 15 quiz,0.21
99,13:40:18,S294,Week 15 homework,0.03
99,13:43:23,S071,Week 15 quiz,0.37
99,13:43:43,S337,Week 15 homework,0.06
99,13:44:34,S337,Week 15 homework,0.31
99,13:45:05,S294,Week 15 homework,0.03
99,13:49:33,S337,Week 15 homework,0.31
99,13:51:11,S337,Week 15 homework,0.38
99,13:53:04,S294,Week 15 homework,0.06
99,13:53:52,S151,Week 15 quiz,0.37
99,14:03:02,S114,Week 9 quiz,-
99,14:03:30,S114,Week 15 quiz,0.45
99,14:30:01,S222,Week 15 quiz,0.22
99,14:32:46,S027,Week 15 homework,0.31
99,14:33:59,S027,Week 15 homework,0.38
99,14:50:33,S027,Week 15 homework,0.31
99,14:50:57,S027,Week 15 homework,0.5
99,14:54:45,S294,Week 15 homework,0.19
99,15:00:20,S083,Week 15 quiz,0.00
99,15:02:02,S083,Week 15 quiz,0.24
99,15:02:45,S294,Week 15 homework,0.25
99,15:04:14,S294,Week 15 homework,0.31
99,15:29:47,S151,Week 15 quiz,0.41
99,15:30:01,S294,Week 15 homework,0.31
99,15:34:15,S294,Week 15 homework,0.31
99,15:52:39,S294,Week 15 homework,0.31
99,15:54:22,S294,Week 15 homework,0.34
99,15:55:01,S151,Week 15 quiz,0.36
99,15:56:24,S256,Week 15 homework,0.34
99,16:00:35,S289,Week 15 quiz,0.34
99,16:01:53,S256,Week 15 homework,0.41
99,16:07:04,S256,Week 15 homework,0.38
99,16:10:48,S256,Week 15 homework,0.41
99,16:14:22,S256,Week 15 homework,0.41
99,16:20:34,S071,Week 15 quiz,0.42
99,16:21:45,S133,Week 15 quiz,0.43
99,16:22:36,S256,Week 15 homework,0.44
99,16:25:31,S256,Week 15 homework,0.41
99,16:31:37,S256,Week 15 homework,0.44
99,16:35:50,S256,Week 15 homework,0.44
99,16:39:20,S235,Week 15 quiz,0.25
99,16:45:14,S256,Week 15 homework,0.5
99,16:49:24,S071,Week 15 quiz,0.49
99,17:01:23,S114,Week 15 quiz,0.50
99,17:05:52,S071,Week 15 quiz,0.00
99,17:06:42,S071,Week 15 quiz,0.00
99,17:06:54,S071,Week 15 quiz,0.25
99,17:08:45,S071,Week 15 quiz,0.00
99,17:09:14,S071,Week 15 quiz,0.50
99,17:18:18,S056,Week 15 quiz,0.24
99,17:22:57,S061,Week 15 quiz,0.50
99,17:33:14,S224,Week 15 quiz,0.35
99,17:34:47,S289,Week 15 quiz,0.45
99,17:41:49,S338,Week 15 quiz,0.44
99,17:49:31,S320,Week 15 quiz,0.33
99,17:51:02,S224,Week 15 quiz,0.39
99,18:11:56,S328,Week 15 homework,0.0
99,18:14:07,S328,Week 15 homework,0.03
99,18:15:27,S224,Week 15 quiz,0.40
99,18:16:24,S328,Week 15 homework,0.06
99,18:19:48,S168,Week 15 quiz,0.45
99,18:21:21,S161,Week 15 homework,0.0
99,18:39:34,S191,Week 15 quiz,0.30
99,19:03:27,S133,Week 15 homework,0.12
99,19:04:17,S191,Week 15 quiz,0.34
99,19:04:26,S133,Week 15 homework,0.12
99,19:04:51,S133,Week 15 homework,0.41
99,19:06:10,S133,Week 15 homework,0.5
99,19:24:02,S151,Week 15 homework,0.0
99,19:29:30,S168,Week 15 quiz,0.45
99,19:33:35,S291,Week 15 quiz,0.44
99,19:49:43,S168,Week 15 quiz,0.45
99,19:56:54,S168,Week 15 quiz,0.48
99,19:59:09,S338,Week 15 homework,0.0
99,19:59:35,S209,Week 15 homework,0.44
99,20:05:33,S168,Week 15 quiz,0.00
99,20:06:10,S168,Week 15 quiz,0.00
99,20:07:30,S168,Week 15 quiz,0.50
99,20:11:07,S299,Week 15 quiz,0.31
99,20:12:19,S123,Week 15 quiz,0.48
99,20:13:54,S151,Week 15 homework,0.09
99,20:16:42,S209,Week 15 homework,0.5
99,20:20:50,S049,Week 15 quiz,0.36
99,20:24:09,S098,Week 15 quiz,0.26
99,20:30:42,S161,Week 15 homework,0.0
99,20:31:18,S161,Week 15 homework,0.25
99,20:33:39,S289,Week 15 homework,0.03
99,20:35:32,S003,Week 15 homework,0.16
99,20:36:25,S151,Week 15 homework,0.09
99,20:38:11,S289,Week 15 homework,0.06
99,20:38:41,S258,Week 15 quiz,0.38
99,20:45:29,S151,Week 15 homework,0.09
99,20:50:12,S151,Week 15 homework,0.34
