Day,Time,Student,Activity,Score
66,19:25:07,S330,Week 10 homework,0.36
66,19:25:08,S206,Week 10 homework,0.5
66,19:25:13,S091,Week 10 quiz,0.47
66,19:25:25,S348,Week 10 homework,0.42
66,19:25:29,S285,Week 10 quiz,0.46
66,19:25:47,S206,Week 10 homework,0.5
66,19:26:07,S251,Week 10 homework,0.19
66,19:26:28,S251,Week 10 homework,0.22
66,19:29:23,S230,Week 10 homework,0.03
66,19:29:27,S101,Week 10 quiz,0.45
66,19:30:47,S230,Week 10 homework,0.31
66,19:31:39,S348,Week 10 homework,0.19
66,19:32:06,S106,Week 10 quiz,0.24
66,19:32:30,S230,Week 10 homework,0.44
66,19:33:14,S035,Week 10 homework,0.28
66,19:33:33,S357,Week 10 quiz,0.43
66,19:33:47,S182,Week 10 homework,0.22
66,19:33:51,S120,Week 10 quiz,0.50
66,19:34:03,S035,Week 10 homework,0.31
66,19:34:58,S330,Week 10 homework,0.44
66,19:35:01,S019,Week 10 quiz,0.40
66,19:35:39,S230,Week 10 homework,0.31
66,19:35:47,S291,Week 10 homework,0.0
66,19:36:16,S330,Week 10 homework,0.47
66,19:37:18,S348,Week 10 homework,0.42
66,19:38:31,S291,Week 10 homework,0.0
66,19:39:28,S330,Week 10 quiz,0.41
66,19:40:22,S291,Week 10 homework,0.14
66,19:41:56,S230,Week 10 homework,0.47
66,19:42:09,S032,Week 10 quiz,0.23
66,19:42:10,S045,Week 10 homework,0.5
66,19:42:13,S348,Week 10 homework,0.44
66,19:42:41,S045,Week 10 homework,0.5
66,19:43:02,S230,Week 10 homework,0.47
66,19:43:55,S230,Week 10 homework,0.5
66,19:44:07,S045,Week 10 quiz,0.38
66,19:44:43,S298,Week 10 homework,0.0
66,19:45:26,S035,Week 10 homework,0.22
66,19:45:53,S178,Week 10 homework,0.5
66,19:45:57,S035,Week 10 homework,0.36
66,19:46:23,S022,Week 10 homework,0.19
66,19:47:46,S022,Week 10 homework,0.5
66,19:49:56,S022,Week 10 homework,0.5
66,19:49:58,S084,Week 10 homework,0.39
66,19:50:20,S151,Week 10 homework,0.44
66,19:50:30,S084,Week 10 homework,0.42
66,19:52:02,S291,Week 10 homework,0.17
66,19:54:15,S151,Week 10 homework,0.47
66,19:55:36,S362,Week 10 homework,0.0
66,19:57:47,S291,Week 10 homework,0.14
66,19:58:35,S013,Week 10 homework,0.0
66,19:59:22,S083,Week 10 homework,0.19
66,19:59:48,S291,Week 10 homework,0.22
66,20:00:30,S013,Week 10 homework,0.22
66,20:00:43,S086,Week 10 homework,0.14
66,20:01:12,S308,Week 10 homework,0.31
66,20:01:19,S040,Week 10 quiz,0.30
66,20:03:41,S336,Week 10 homework,0.5
66,20:04:52,S362,Week 10 quiz,0.38
66,20:05:26,S374,Week 10 quiz,0.27
66,20:05:44,S336,Week 10 homework,-
66,20:05:46,S356,Week 10 homework,0.47
66,20:06:20,S151,Week 10 homework,0.47
66,20:06:29,S241,Week 10 homework,0.19
66,20:06:33,S308,Week 10 homework,0.33
66,20:06:58,S336,Week 10 homework,0.5
66,20:07:20,S356,Week 10 homework,0.5
66,20:07:43,S308,Week 10 homework,0.33
66,20:08:17,S308,Week 10 homework,0.33
66,20:08:28,S241,Week 10 homework,0.19
66,20:08:33,S020,Week 10 homework,0.44
66,20:09:01,S308,Week 10 homework,0.33
66,20:09:31,S308,Week 10 homework,0.36
66,20:10:54,S151,Week 10 homework,0.47
66,20:11:31,S362,Week 10 quiz,0.34
66,20:12:34,S136,Week 10 homework,0.0
66,20:14:27,S013,Week 10 homework,0.5
66,20:14:37,S235,Week 10 homework,0.17
66,20:15:38,S235,Week 10 homework,0.19
66,20:15:39,S013,Week 10 quiz,0.35
66,20:16:07,S151,Week 10 quiz,0.39
66,20:17:09,S235,Week 10 homework,0.22
66,20:17:16,S002,Week 10 homework,0.06
66,20:18:11,S335,Week 10 homework,0.03
66,20:18:49,S002,Week 10 homework,0.08
66,20:18:57,S335,Week 10 homework,0.17
66,20:19:05,S374,Week 10 quiz,0.36
66,20:19:42,S018,Week 10 homework,0.25
66,20:19:43,S293,Week 10 homework,0.0
66,20:19:59,S019,Week 10 quiz,0.44
66,20:20:18,S002,Week 10 homework,0.28
66,20:20:51,S335,Week 10 homework,0.19
66,20:22:05,S335,Week 10 homework,0.19
66,20:22:10,S360,Week 10 homework,0.42
66,20:22:22,S018,Week 10 homework,0.28
66,20:22:48,S335,Week 10 homework,0.19
66,20:23:13,S291,Week 10 homework,0.33
66,20:23:30,S335,Week 10 homework,0.22
66,20:24:26,S018,Week 10 homework,0.31
66,20:24:53,S362,Week 10 quiz,0.44
66,20:25:04,S089,Week 10 homework,0.0
66,20:25:30,S026,Week 10 homework,0.17
66,20:25:48,S089,Week 10 homework,0.0
66,20:26:52,S018,Week 10 homework,0.5
66,20:26:59,S360,Week 10 homework,0.47
66,20:29:19,S360,Week 10 homework,0.47
66,20:29:20,S358,Week 10 homework,0.17
66,20:30:11,S360,Week 10 homework,0.5
66,20:31:07,S151,Week 10 homework,0.33
66,20:31:35,S019,Week 10 quiz,0.50
66,20:32:14,S358,Week 10 homework,0.17
66,20:32:39,S086,Week 10 homework,0.28
66,20:33:11,S358,Week 10 homework,0.44
66,20:34:02,S356,Week 10 quiz,0.45
66,20:34:09,S346,Week 10 homework,0.42
66,20:34:46,S110,Week 10 quiz,0.41
66,20:36:06,S034,Week 10 homework,0.5
66,20:36:20,S291,Week 10 homework,0.39
66,20:37:18,S151,Week 10 homework,0.47
66,20:39:06,S358,Week 10 homework,0.44
66,20:39:47,S358,Week 10 homework,0.44
66,20:39:50,S253,Week 10 homework,0.19
66,20:41:35,S253,Week 10 homework,0.19
66,20:41:56,S151,Week 10 homework,0.5
66,20:42:09,S346,Week 10 homework,0.44
66,20:42:19,S358,Week 10 homework,0.44
66,20:42:30,S120,Week 10 homework,0.19
66,20:42:55,S358,Week 10 homework,0.44
66,20:43:05,S151,Week 10 homework,0.5
66,20:43:15,S346,Week 10 homework,0.47
66,20:43:27,S120,Week 10 homework,0.19
66,20:43:59,S253,Week 10 homework,0.22
66,20:44:30,S120,Week 10 homework,0.22
66,20:45:26,S041,Week 10 homework,0.44
66,20:47:18,S271,Week 10 homework,0
66,20:47:44,S151,Week 10 quiz,0.45
66,20:48:15,S116,Week 10 quiz,0.43
66,20:49:13,S271,Week 10 homework,0
66,20:49:19,S346,Week 10 homework,0.42
66,20:49:25,S041,Week 10 homework,0.44
66,20:50:21,S121,Week 10 quiz,0.31
66,20:50:46,S346,Week 10 homework,0.47
66,20:50:47,S041,Week 10 homework,0.47
66,20:51:20,S299,Week 10 quiz,0.38
66,20:51:27,S041,Week 10 homework,0.5
66,20:51:29,S277,Week 10 homework,0.36
66,20:51:46,S282,Week 10 quiz,0.40
66,20:51:57,S200,Week 10 homework,0.0
66,20:52:14,S358,Week 10 homework,0.47
66,20:52:44,S205,Week 10 homework,0.17
66,20:52:52,S041,Week 10 quiz,0.41
66,20:53:08,S200,Week 10 homework,0.0
66,20:53:10,S161,Week 10 homework,0.03
66,20:53:36,S200,Week 10 homework,0.19
66,20:54:42,S207,Week 10 homework,0.47
66,20:55:17,S379,Week 10 quiz,0.38
66,20:55:33,S200,Week 10 homework,0.19
66,20:55:48,S086,Week 10 homework,0.28
66,20:56:13,S207,Week 10 homework,0.47
66,20:56:20,S205,Week 10 homework,0.39
66,20:56:38,S007,Week 10 homework,0.17
66,20:56:41,S207,Week 10 homework,0.5
66,20:56:47,S200,Week 10 homework,0.19
66,20:57:20,S086,Week 10 homework,0.5
66,20:57:31,S200,Week 10 homework,0.22
66,20:59:03,S291,Week 10 homework,0.5
66,21:00:20,S045,Week 10 quiz,0.50
66,21:01:53,S020,Week 10 homework,0.47
66,21:02:19,S299,Week 10 quiz,0.40
66,21:03:34,S061,Week 10 homework,0.0
66,21:04:13,S048,Week 10 homework,0.0
66,21:05:14,S116,Week 10 quiz,0.48
66,21:05:23,S048,Week 10 homework,0.0
66,21:05:41,S117,Week 10 homework,0.0
66,21:05:41,S358,Week 10 homework,0.47
66,21:06:15,S048,Week 10 homework,0.19
66,21:06:25,S161,Week 10 homework,0.03
66,21:06:39,S089,Week 10 homework,0.42
66,21:07:01,S007,Week 10 homework,0.17
66,21:07:10,S299,Week 10 homework,0.36
66,21:07:39,S048,Week 10 homework,0.22
66,21:07:40,S089,Week 10 homework,-
66,21:09:09,S289,Week 10 homework,0.5
66,21:09:31,S358,Week 10 homework,0.28
66,21:09:47,S289,Week 10 homework,0.5
66,21:09:57,S235,Week 10 homework,0.42
66,21:10:10,S358,Week 10 homework,0.28
66,21:10:43,S161,Week 10 homework,0.22
66,21:11:03,S358,Week 10 homework,0.42
66,21:11:55,S358,Week 10 homework,0.47
66,21:12:10,S089,Week 10 homework,0.47
66,21:12:12,S289,Week 10 quiz,0.10
66,21:13:11,S089,Week 10 homework,0.28
66,21:13:36,S089,Week 10 homework,0.47
66,21:13:38,S161,Week 10 homework,0.22
66,21:13:48,S235,Week 10 homework,0.44
66,21:14:44,S089,Week 10 homework,0.47
66,21:14:49,S151,Week 10 quiz,0.50
66,21:15:44,S089,Week 10 homework,0.47
66,21:15:44,S235,Week 10 homework,0.5
66,21:16:00,S089,Week 10 homework,0.47
66,21:16:12,S328,Week 10 quiz,0.36
66,21:16:20,S131,Week 10 homework,0.0
66,21:16:42,S365,Week 10 homework,0.5
66,21:17:06,S358,Week 10 homework,0.42
66,21:17:20,S089,Week 10 homework,-
66,21:17:30,S365,Week 10 homework,0.5
66,21:17:42,S089,Week 10 homework,0.47
66,21:18:27,S358,Week 10 homework,0.47
66,21:18:29,S139,Week 10 homework,0.03
66,21:18:50,S367,Week 10 homework,0.5
66,21:19:13,S351,Week 10 homework,0.14
66,21:20:52,S139,Week 10 quiz,0.49
66,21:21:10,S365,Week 10 homework,0.5
66,21:21:59,S358,Week 10 homework,-
66,21:23:18,S358,Week 10 homework,0.47
66,21:23:28,S007,Week 10 homework,-
66,21:23:37,S089,Week 10 homework,0.47
66,21:23:37,S331,Week 10 homework,0.28
66,21:23:39,S007,Week 10 homework,0.44
66,21:24:27,S089,Week 10 homework,0.5
66,21:24:55,S032,Week 10 quiz,0.24
66,21:25:38,S007,Week 10 homework,0.47
66,21:25:52,S253,Week 10 homework,0.5
66,21:26:18,S331,Week 10 homework,0.28
66,21:26:30,S020,Week 10 homework,0.5
66,21:26:42,S299,Week 10 homework,0.36
66,21:27:17,S253,Week 10 homework,0.5
66,21:27:21,S300,Week 10 homework,0.22
66,21:27:38,S007,Week 10 homework,0.47
66,21:27:45,S253,Week 10 homework,0.5
66,21:28:23,S020,Week 10 homework,0.5
66,21:28:31,S007,Week 10 homework,0.5
66,21:29:10,S253,Week 10 homework,0.5
66,21:29:32,S231,Week 10 homework,0.25
66,21:29:37,S253,Week 10 homework,0.5
66,21:29:48,S221,Week 10 homework,0.0
66,21:30:19,S300,Week 10 homework,0.22
66,21:30:53,S300,Week 10 homework,0.5
66,21:31:25,S221,Week 10 homework,0.0
66,21:31:28,S129,Week 10 homework,0.19
66,21:32:12,S231,Week 10 homework,0.28
66,21:32:15,S268,Week 10 homework,0.47
66,21:32:43,S245,Week 10 quiz,0.48
66,21:33:03,S123,Week 10 quiz,0.35
66,21:33:08,S221,Week 10 homework,0.0
66,21:35:14,S129,Week 10 homework,0.19
66,21:36:01,S231,Week 10 homework,0.28
66,21:37:19,S221,Week 10 homework,0.19
66,21:37:56,S268,Week 10 homework,0
66,21:38:00,S231,Week 10 homework,0.25
66,21:38:36,S221,Week 10 homework,0.19
66,21:39:17,S032,Week 10 quiz,0.29
66,21:39:59,S221,Week 10 homework,0.19
66,21:40:36,S231,Week 10 homework,0.28
66,21:40:43,S324,Week 10 quiz,0.45
66,21:41:00,S120,Week 10 homework,0.5
66,21:41:17,S117,Week 10 quiz,0.20
66,21:41:21,S221,Week 10 homework,0.22
66,21:41:48,S230,Week 10 quiz,0.43
66,21:42:20,S221,Week 10 homework,0.22
66,21:43:04,S268,Week 10 homework,0.28
66,21:43:36,S268,Week 10 homework,0.47
66,21:44:06,S238,Week 10 homework,0.0
66,21:44:20,S055,Week 10 homework,0.28
66,21:45:04,S238,Week 10 quiz,0.27
66,21:45:06,S268,Week 10 homework,0.5
66,21:45:57,S097,Week 10 quiz,0.45
66,21:46:43,S055,Week 10 homework,0.44
66,21:47:53,S070,Week 10 quiz,0.31
66,21:48:04,S055,Week 10 homework,0.44
66,21:48:06,S315,Week 10 homework,0.0
66,21:48:23,S269,Week 10 quiz,0.37
66,21:48:35,S055,Week 10 homework,0.47
66,21:50:08,S080,Week 10 homework,0.19
66,21:50:39,S200,Week 10 homework,0.5
66,21:51:16,S080,Week 10 homework,0.39
66,21:51:40,S315,Week 10 homework,0.0
66,21:51:50,S122,Week 10 quiz,0.00
66,21:53:11,S315,Week 10 homework,0.0
66,21:53:21,S080,Week 10 homework,0.39
66,21:53:46,S080,Week 10 homework,0.39
66,21:54:58,S080,Week 10 homework,0.42
66,21:55:24,S315,Week 10 homework,0.0
66,21:55:33,S228,Week 10 quiz,0.15
66,21:55:41,S314,Week 10 homework,0.11
66,21:56:02,S315,Week 10 homework,0.0
66,21:58:08,S220,Week 10 quiz,0.00
66,21:59:54,S315,Week 10 homework,0.0
66,22:00:16,S315,Week 10 homework,0.0
66,22:03:37,S219,Week 10 homework,0.22
66,22:04:28,S098,Week 10 homework,0.28
66,22:05:11,S220,Week 10 homework,0.0
66,22:06:12,S220,Week 10 homework,0.03
66,22:06:46,S220,Week 10 homework,0.19
66,22:06:55,S080,Week 10 homework,0.42
66,22:07:16,S080,Week 10 homework,0.44
66,22:08:23,S080,Week 10 homework,0.44
66,22:08:35,S322,Week 10 homework,0.17
66,22:09:25,S219,Week 10 homework,0.33
66,22:09:25,S222,Week 10 homework,0.0
66,22:09:38,S273,Week 10 homework,0.0
66,22:09:49,S117,Week 10 homework,0.0
66,22:10:03,S144,Week 10 quiz,0.29
66,22:10:54,S117,Week 10 homework,0.22
66,22:11:00,S038,Week 10 homework,0.0
66,22:11:48,S117,Week 10 homework,0.22
66,22:12:13,S038,Week 10 homework,0.17
66,22:12:45,S222,Week 10 homework,0.17
66,22:14:18,S322,Week 10 homework,0.19
66,22:14:56,S222,Week 10 homework,0.22
66,22:15:15,S322,Week 10 homework,0.22
66,22:15:31,S129,Week 10 homework,0.19
66,22:15:39,S160,Week 10 quiz,0.34
66,22:16:31,S277,Week 10 homework,0.42
66,22:17:36,S305,Week 10 homework,0.28
66,22:17:45,S080,Week 10 homework,0.47
66,22:17:55,S347,Week 10 homework,0.28
66,22:18:18,S193,Week 10 quiz,0.10
66,22:18:23,S129,Week 10 homework,0.22
66,22:18:39,S055,Week 10 homework,0.5
66,22:18:52,S347,Week 10 homework,0.44
66,22:19:27,S277,Week 10 homework,0.22
66,22:20:15,S277,Week 10 homework,0.22
66,22:21:14,S277,Week 10 homework,0.22
66,22:21:50,S167,Week 10 homework,0.44
66,22:22:39,S055,Week 10 quiz,0.43
66,22:24:38,S347,Week 10 homework,0.47
66,22:25:04,S167,Week 10 homework,0.5
66,22:25:33,S347,Week 10 homework,0.47
66,22:25:34,S277,Week 10 homework,0.42
66,22:26:13,S171,Week 10 homework,0.22
66,22:26:18,S347,Week 10 homework,0.5
66,22:26:35,S128,Week 10 homework,0.5
66,22:28:20,S171,Week 10 homework,-
66,22:28:43,S189,Week 10 quiz,0.40
66,22:28:48,S198,Week 10 quiz,0.38
66,22:29:01,S213,Week 10 homework,0.36
66,22:29:15,S171,Week 10 homework,0.47
66,22:30:06,S213,Week 10 homework,0.36
66,22:30:15,S084,Week 10 quiz,0.45
66,22:31:02,S171,Week 10 homework,0.47
66,22:31:07,S213,Week 10 homework,0.39
66,22:31:37,S236,Week 10 quiz,0.50
66,22:32:02,S213,Week 10 homework,0.39
66,22:32:27,S213,Week 10 homework,0.42
66,22:34:01,S190,Week 10 homework,0.19
66,22:35:31,S190,Week 10 homework,0.19
66,22:36:14,S190,Week 10 homework,0.22
66,22:37:20,S202,Week 10 homework,0.28
66,22:37:23,S287,Week 10 homework,0.0
66,22:38:01,S190,Week 10 homework,0.22
66,22:38:30,S219,Week 10 homework,0.36
66,22:38:56,S033,Week 10 homework,0.0
66,22:39:08,S202,Week 10 homework,0.28
66,22:39:17,S124,Week 10 homework,0.14
66,22:40:05,S202,Week 10 homework,0.28
66,22:40:20,S033,Week 10 homework,0.0
66,22:41:21,S033,Week 10 homework,0.0
66,22:42:05,S033,Week 10 homework,0.0
66,22:43:03,S033,Week 10 homework,0.0
66,22:43:03,S073,Week 10 homework,0.0
66,22:43:55,S073,Week 10 homework,0.0
66,22:43:58,S129,Week 10 homework,0.39
66,22:44:42,S375,Week 10 quiz,0.15
66,22:44:46,S073,Week 10 homework,0.19
66,22:45:30,S073,Week 10 homework,0.22
66,22:45:59,S080,Week 10 homework,0.5
66,22:46:27,S073,Week 10 homework,0.22
66,22:47:55,S202,Week 10 homework,0.44
66,22:48:48,S202,Week 10 homework,0.44
66,22:49:24,S202,Week 10 homework,0.44
66,22:50:09,S282,Week 10 quiz,0.50
66,22:50:34,S104,Week 10 homework,-
66,22:50:53,S104,Week 10 homework,0.0
66,22:51:04,S062,Week 10 homework,0.5
66,22:51:26,S219,Week 10 homework,0.36
66,22:52:54,S202,Week 10 homework,0.47
66,22:53:08,S202,Week 10 homework,0.5
66,22:53:11,S050,Week 10 quiz,0.35
66,22:53:37,S149,Week 10 quiz,0.36
66,22:53:40,S191,Week 10 homework,0.08
66,22:54:01,S202,Week 10 quiz,0.44
66,22:54:36,S191,Week 10 homework,0.08
66,22:55:03,S277,Week 10 homework,0.5
66,22:55:18,S276,Week 10 homework,0.44
66,22:55:37,S191,Week 10 homework,0.08
66,22:56:20,S379,Week 10 homework,0.19
66,22:56:27,S219,Week 10 homework,0.42
66,22:56:58,S193,Week 10 quiz,0.19
66,22:57:49,S276,Week 10 homework,0.44
66,22:59:30,S229,Week 10 homework,0.0
66,22:59:54,S379,Week 10 homework,0.22
66,23:00:07,S055,Week 10 quiz,0.35
66,23:03:05,S276,Week 10 homework,0.5
66,23:04:00,S129,Week 10 homework,0.22
66,23:06:25,S129,Week 10 homework,0.22
66,23:06:56,S129,Week 10 homework,0.5
66,23:07:34,S017,Week 10 quiz,0.43
66,23:08:16,S240,Week 10 homework,0.0
66,23:08:42,S241,Week 10 homework,0.44
66,23:09:00,S234,Week 10 quiz,0.50
66,23:09:05,S033,Week 10 homework,0.0
66,23:09:06,S240,Week 10 homework,0.0
66,23:09:08,S024,Week 10 quiz,0.48
66,23:09:34,S240,Week 10 homework,0.19
66,23:09:57,S033,Week 10 homework,0.19
66,23:10:31,S240,Week 10 homework,0.22
66,23:10:39,S033,Week 10 homework,0.22
66,23:13:16,S249,Week 10 homework,0.0
66,23:13:51,S249,Week 10 homework,0.0
66,23:13:54,S241,Week 10 homework,0.42
66,23:15:28,S033,Week 10 quiz,0.48
66,23:15:30,S129,Week 10 homework,0.39
66,23:17:20,S021,Week 10 homework,0.47
66,23:18:03,S087,Week 10 homework,0.0
66,23:19:03,S087,Week 10 homework,0.0
66,23:19:03,S129,Week 10 homework,0.5
66,23:19:57,S087,Week 10 homework,0.17
66,23:20:06,S277,Week 10 quiz,0.45
66,23:21:24,S087,Week 10 homework,0.19
66,23:25:22,S129,Week 10 homework,0.39
66,23:25:41,S322,Week 10 homework,0.44
66,23:26:06,S129,Week 10 homework,0.39
66,23:26:33,S364,Week 10 homework,0.33
66,23:26:36,S208,Week 10 homework,0.17
66,23:27:05,S129,Week 10 homework,0.5
66,23:27:31,S129,Week 10 homework,0.47
66,23:27:33,S271,Week 10 quiz,0.32
66,23:30:02,S129,Week 10 quiz,0.21
66,23:32:27,S364,Week 10 homework,0.5
66,23:33:31,S322,Week 10 homework,0.5
66,23:33:55,S017,Week 10 quiz,0.10
66,23:34:09,S189,Week 10 quiz,0.05
66,23:34:22,S240,Week 10 quiz,0.48
66,23:35:45,S087,Week 10 homework,0.19
66,23:36:07,S307,Week 10 homework,0.47
66,23:36:41,S025,Week 10 homework,0.0
66,23:36:42,S087,Week 10 homework,0.19
66,23:37:04,S087,Week 10 homework,0.22
66,23:38:11,S307,Week 10 homework,0.5
66,23:38:18,S041,Week 10 quiz,0.50
66,23:38:30,S241,Week 10 homework,0.5
66,23:38:36,S381,Week 10 homework,0.44
66,23:38:50,S189,Week 10 homework,-
66,23:41:56,S017,Week 10 quiz,0.35
66,23:43:50,S322,Week 10 quiz,0.34
66,23:45:02,S381,Week 10 homework,0.5
66,23:46:21,S121,Week 10 homework,0.19
66,23:46:46,S351,Week 10 homework,0.19
66,23:46:57,S282,Week 10 homework,0.0
66,23:49:40,S121,Week 10 homework,0.28
66,23:50:20,S121,Week 10 homework,0.36
66,23:50:59,S278,Week 10 homework,0.44
66,23:53:29,S121,Week 10 homework,0.44
66,23:54:05,S141,Week 10 homework,0.0
66,23:54:34,S141,Week 10 quiz,0.33
66,23:55:18,S054,Week 10 homework,0.28
66,23:55:23,S216,Week 10 homework,0.0
66,23:56:20,S216,Week 10 homework,0.0
66,23:56:42,S216,Week 10 homework,0.0
66,23:57:06,S197,Week 10 homework,0.0
66,23:57:08,S054,Week 10 homework,0.28
66,23:57:44,S025,Week 10 homework,0.28
66,23:58:00,S197,Week 10 homework,0.0
66,23:58:01,S054,Week 10 homework,0.28
66,23:58:12,S278,Week 10 homework,0.44
66,23:58:13,S226,Week 10 homework,0.28
66,23:58:39,S175,Week 10 homework,0.19
66,23:58:41,S245,Week 10 homework,0.14
66,23:58:52,S142,Week 10 homework,0.5
66,23:58:57,S054,Week 10 homework,0.44
66,23:58:59,S278,Week 10 homework,0.47
66,23:59:29,S032,Week 10 homework,0.0
66,23:59:33,S175,Week 10 homework,0.47
66,23:59:33,S226,Week 10 homework,0.28
67,00:00:05,S226,Week 10 homework,0.5
67,00:00:08,S025,Week 10 homework,0.44
67,00:00:11,S032,Week 10 homework,0.0
67,00:00:12,S187,Week 10 homework,0.0
67,00:00:25,S278,Week 10 homework,0.47
67,00:00:51,S024,Week 10 homework,0.42
67,00:01:12,S278,Week 10 homework,0.47
67,00:01:40,S175,Week 10 homework,0.31
67,00:01:46,S032,Week 10 homework,0.06
67,00:01:49,S017,Week 10 quiz,0.00
67,00:02:06,S278,Week 10 homework,0.5
67,00:02:21,S175,Week 10 homework,0.47
67,00:02:41,S155,Week 10 homework,0.0
67,00:03:37,S318,Week 10 quiz,0.39
67,00:03:53,S054,Week 10 homework,0.47
67,00:05:05,S025,Week 10 homework,0.47
67,00:05:23,S032,Week 10 homework,0.11
67,00:06:07,S032,Week 10 homework,0.11
67,00:06:15,S286,Week 10 quiz,0.00
67,00:06:33,S032,Week 10 homework,0.19
67,00:07:12,S032,Week 10 homework,0.19
67,00:07:58,S054,Week 10 homework,0.5
67,00:08:05,S032,Week 10 homework,0.19
67,00:08:13,S025,Week 10 quiz,0.30
67,00:08:13,S245,Week 10 homework,0.14
67,00:08:15,S032,Week 10 homework,0.22
67,00:08:24,S024,Week 10 homework,0.5
67,00:11:32,S101,Week 10 homework,0.0
67,00:16:21,S322,Week 10 quiz,0.45
67,00:17:49,S248,Week 10 quiz,0.43
67,00:20:31,S144,Week 10 homework,0.0
67,00:25:56,S228,Week 10 quiz,0.45
67,00:32:29,S094,Week 10 homework,0.47
67,00:33:44,S014,Week 10 homework,0.0
67,00:34:11,S228,Week 10 quiz,0.50
67,00:36:03,S014,Week 10 quiz,0.15
67,00:36:46,S236,Week 10 homework,0.47
67,00:37:34,S094,Week 10 homework,0.5
67,00:38:01,S245,Week 10 homework,0.19
67,00:38:35,S236,Week 10 homework,0.5
67,00:38:58,S094,Week 10 quiz,0.45
67,00:40:18,S009,Week 10 homework,0.47
67,00:42:04,S181,Week 10 quiz,0.16
67,00:44:34,S228,Week 10 homework,0.0
67,00:47:31,S323,Week 10 quiz,0.36
67,00:48:17,S240,Week 10 homework,0.5
67,00:49:48,S014,Week 10 quiz,0.18
67,00:50:43,S204,Week 10 quiz,0.36
67,00:52:24,S091,Week 10 homework,0.0
67,00:53:33,S245,Week 10 homework,0.47
67,00:53:46,S091,Week 10 homework,0.0
67,00:54:24,S245,Week 10 homework,0.47
67,00:55:31,S097,Week 10 homework,0.31
67,00:55:34,S245,Week 10 homework,0.47
67,00:56:02,S245,Week 10 homework,0.5
67,00:59:13,S237,Week 10 quiz,0.44
67,01:00:50,S009,Week 10 homework,0.5
67,01:02:38,S026,Week 10 homework,0.31
67,01:05:07,S307,Week 10 quiz,0.35
67,01:06:11,S097,Week 10 homework,0.31
67,01:07:12,S180,Week 10 quiz,0.35
67,01:07:27,S097,Week 10 homework,0.39
67,01:07:52,S073,Week 10 homework,0.39
67,01:11:15,S181,Week 10 quiz,0.30
67,01:11:22,S147,Week 10 homework,0.28
67,01:12:14,S147,Week 10 homework,0.44
67,01:15:27,S147,Week 10 homework,0.47
67,01:16:08,S147,Week 10 homework,0.47
67,01:16:56,S147,Week 10 homework,0.5
67,01:21:31,S116,Week 10 homework,0.0
67,01:22:15,S173,Week 10 homework,0.0
67,01:22:22,S026,Week 10 homework,0.19
67,01:22:48,S116,Week 10 homework,0.0
67,01:28:43,S026,Week 10 homework,0.39
67,01:38:52,S180,Week 10 quiz,0.16
67,01:44:33,S040,Week 10 homework,0.28
67,01:52:02,S044,Week 10 quiz,0.15
67,01:55:40,S181,Week 10 homework,0.22
67,01:55:46,S040,Week 10 homework,0.33
67,01:57:28,S177,Week 10 quiz,0.43
67,02:01:16,S040,Week 10 homework,0.44
67,02:02:24,S223,Week 10 homework,0.0
67,02:05:24,S040,Week 10 homework,0.47
67,02:06:44,S095,Week 10 homework,0.0
67,02:08:22,S040,Week 10 homework,0.47
67,02:09:09,S040,Week 10 homework,0.5
67,02:10:01,S030,Week 10 homework,0.31
67,02:10:11,S193,Week 10 homework,0.0
67,02:11:47,S030,Week 10 homework,0.31
67,02:12:09,S044,Week 10 quiz,0.00
67,02:13:28,S030,Week 10 homework,0.33
67,02:14:37,S030,Week 10 homework,0.33
67,02:16:33,S030,Week 10 homework,0.33
67,02:16:50,S044,Week 10 homework,0.0
67,02:17:18,S030,Week 10 homework,0.36
67,02:18:03,S065,Week 10 homework,0.0
67,02:19:27,S065,Week 10 homework,0.0
67,02:22:19,S065,Week 10 homework,0.0
67,02:23:11,S065,Week 10 homework,0.0
67,02:23:33,S065,Week 10 homework,0.0
67,02:24:44,S065,Week 10 homework,0.0
67,02:25:21,S065,Week 10 homework,0.19
67,02:25:54,S301,Week 10 quiz,0.38
67,02:27:12,S065,Week 10 homework,0.22
67,02:28:10,S353,Week 10 homework,0.0
67,02:28:40,S353,Week 10 homework,0.0
67,02:30:09,S030,Week 10 homework,0.36
67,02:31:25,S353,Week 10 homework,0.17
67,02:31:41,S030,Week 10 homework,0.39
67,02:31:52,S204,Week 10 homework,0.0
67,02:32:57,S353,Week 10 homework,0.19
67,02:33:21,S204,Week 10 homework,0.0
67,02:33:35,S353,Week 10 homework,0.22
67,02:34:54,S382,Week 10 homework,0.47
67,02:35:46,S119,Week 10 homework,0.0
67,02:37:00,S119,Week 10 homework,0.0
67,02:37:22,S247,Week 10 homework,0.0
67,02:38:26,S119,Week 10 homework,0.0
67,02:39:04,S119,Week 10 homework,0.0
67,02:40:07,S382,Week 10 homework,0.5
67,02:41:30,S119,Week 10 homework,0.0
67,02:42:18,S296,Week 10 homework,0.47
67,02:42:49,S119,Week 10 homework,0.0
67,02:43:05,S296,Week 10 homework,0.5
67,02:43:20,S177,Week 10 quiz,0.45
67,02:43:44,S267,Week 10 homework,0.03
67,02:44:27,S296,Week 10 quiz,0.00
67,02:45:48,S267,Week 10 homework,0.03
